Filename latitude longitude altitude roll[deg] pitch[deg] yaw[deg] accLon accLat accAlt tT 
DSC01423.JPG 52.198227933 21.277298627 320.377197266 3 1.56 72.43 1 1 1 8:9:10.063
DSC01424.JPG 52.198269364 21.278014640 320.410186768 -1.99 2.77 67.23 1 1 1 8:9:12.663
DSC01425.JPG 52.198310674 21.278737510 318.932006836 0.51 2.33 64.94 1 1 1 8:9:15.263
DSC01426.JPG 52.198343834 21.279415137 317.637390137 -0.08 2.33 65.57 1 1 1 8:9:17.663
DSC01427.JPG 52.198393415 21.280134991 317.184387207 -0.28 4.22 65.37 1 1 1 8:9:20.263
DSC01428.JPG 52.198656677 21.279625195 323.201995850 -42.84 1.89 44.2 1 1 1 8:9:28.243
DSC01429.JPG 52.198752774 21.278945023 326.453002930 5.87 1.35 278.4 1 1 1 8:9:32.643
DSC01430.JPG 52.198724278 21.278236352 321.328186035 -9.98 2.73 286.28 1 1 1 8:9:37.043
DSC01431.JPG 52.198686352 21.277549742 321.378814697 0.28 3.52 274.92 1 1 1 8:9:40.843
DSC01432.JPG 52.198637571 21.276843676 318.191802979 -5.24 5.6 276.49 1 1 1 8:9:44.643
DSC01433.JPG 52.198619217 21.276146492 320.139892578 0.6 4.17 278.24 1 1 1 8:9:48.043
DSC01434.JPG 52.198583734 21.275457259 324.755889893 -0.13 3.78 278.13 1 1 1 8:9:51.443
DSC01435.JPG 52.198550825 21.274781852 325.958801270 3.66 2.66 271.98 1 1 1 8:9:54.843
DSC01436.JPG 52.198501480 21.274093589 326.914794922 -0.04 1.33 268.76 1 1 1 8:9:58.443
DSC01437.JPG 52.198472464 21.273394916 327.617889404 0.17 -3.91 269.36 1 1 1 8:10:2.243
DSC01438.JPG 52.198445539 21.272710214 327.803894043 0.56 -4.48 279.44 1 1 1 8:10:5.843
DSC01439.JPG 52.198411989 21.272038818 327.808990479 3.61 -2.99 266.86 1 1 1 8:10:9.443
DSC01440.JPG 52.198369318 21.271348657 317.772888184 -1.86 -2.89 279.34 1 1 1 8:10:13.443
DSC01441.JPG 52.198307105 21.270662491 313.724914551 -2.22 2.21 280.84 1 1 1 8:10:17.443
DSC01442.JPG 52.198268224 21.269959494 315.548706055 2.25 4.37 278.67 1 1 1 8:10:21.643
DSC01443.JPG 52.198232839 21.269266718 316.658203125 -1.51 5.24 275.22 1 1 1 8:10:25.643
DSC01444.JPG 52.198197531 21.268559956 320.010498047 -0.76 7.13 274.89 1 1 1 8:10:29.643
DSC01445.JPG 52.198180103 21.267884615 324.182891846 1.22 5.2 276.98 1 1 1 8:10:33.443
DSC01446.JPG 52.198142348 21.267201013 324.615692139 -1.52 4.15 274.71 1 1 1 8:10:37.443
DSC01447.JPG 52.198100240 21.266521687 323.077514648 -0.99 1 272.02 1 1 1 8:10:41.243
DSC01448.JPG 52.198058266 21.265845061 320.403594971 3.05 2.05 275.87 1 1 1 8:10:45.043
DSC01449.JPG 52.198018380 21.265176217 321.162689209 4.37 5.76 274.88 1 1 1 8:10:49.043
DSC01450.JPG 52.198004601 21.264469950 322.846099854 -0.17 4.48 273.17 1 1 1 8:10:53.443
DSC01451.JPG 52.197957147 21.263795653 324.856994629 -1.36 2.5 273.24 1 1 1 8:10:57.443
DSC01452.JPG 52.197891971 21.263114684 326.050201416 1.82 1.38 268.67 1 1 1 8:11:1.443
DSC01453.JPG 52.197881551 21.262429303 326.460601807 7.18 2.22 270.37 1 1 1 8:11:5.243
DSC01454.JPG 52.197838347 21.261740962 325.479095459 -2.44 -0.51 266.9 1 1 1 8:11:9.043
DSC01455.JPG 52.198268763 21.261779328 323.157409668 32.16 0.88 276.38 1 1 1 8:11:13.363
DSC01456.JPG 52.198393851 21.262462729 324.191497803 21.81 0.99 61.58 1 1 1 8:11:16.183
DSC01457.JPG 52.198474498 21.263125297 321.804504395 -3.63 -0.6 57.24 1 1 1 8:11:18.783
DSC01458.JPG 52.198432160 21.263815230 319.279815674 19.16 2.14 79.58 1 1 1 8:11:21.184
DSC01459.JPG 52.198448445 21.264508534 318.090698242 -8.21 3.93 74.22 1 1 1 8:11:23.583
DSC01460.JPG 52.198485206 21.265209066 318.375091553 -2.67 5.14 65.01 1 1 1 8:11:25.983
DSC01461.JPG 52.198517635 21.265918126 319.175109863 0.12 5.52 67.95 1 1 1 8:11:28.383
DSC01462.JPG 52.198561412 21.266617848 319.990295410 -2.43 5.78 67.91 1 1 1 8:11:30.783
DSC01463.JPG 52.198579608 21.267323419 319.989105225 8.13 4.36 71.95 1 1 1 8:11:33.183
DSC01464.JPG 52.198622056 21.268029117 319.625000000 -5.13 3.93 69.11 1 1 1 8:11:35.583
DSC01465.JPG 52.198669159 21.268743575 320.091186523 -0.68 4.45 67.88 1 1 1 8:11:37.983
DSC01466.JPG 52.198709051 21.269460985 320.382415771 3.35 6.48 68.62 1 1 1 8:11:40.383
DSC01467.JPG 52.198740098 21.270192110 322.121307373 1.48 4.99 74.04 1 1 1 8:11:42.783
DSC01468.JPG 52.198783923 21.270901782 325.471099854 -3.77 4.11 77.21 1 1 1 8:11:45.183
DSC01469.JPG 52.198822197 21.271584911 329.279388428 2.29 2.84 71.72 1 1 1 8:11:47.583
DSC01470.JPG 52.198841215 21.272286435 329.749694824 6.58 1.48 77.37 1 1 1 8:11:50.183
DSC01471.JPG 52.198887405 21.273018965 325.872192383 -4.56 -5.91 72.83 1 1 1 8:11:52.783
DSC01472.JPG 52.198935891 21.273741261 323.848693848 3.18 -2.44 70.95 1 1 1 8:11:55.183
DSC01473.JPG 52.198964096 21.274464711 322.550811768 3.49 0.7 73.61 1 1 1 8:11:57.583
DSC01474.JPG 52.199008982 21.275169608 318.852203369 -2.22 2.71 77.82 1 1 1 8:11:59.983
DSC01475.JPG 52.199061939 21.275861815 316.203613281 -0.97 3.34 62.93 1 1 1 8:12:2.383
DSC01476.JPG 52.199097431 21.276574601 315.240386963 3.45 5.4 65.74 1 1 1 8:12:4.783
DSC01477.JPG 52.199137710 21.277294073 315.714294434 -1.17 8.2 64.53 1 1 1 8:12:7.183
DSC01478.JPG 52.199176379 21.278023323 316.933807373 0.52 9.2 67.76 1 1 1 8:12:9.583
DSC01479.JPG 52.199213984 21.278737778 318.939392090 0.22 9.28 70.53 1 1 1 8:12:11.983
DSC01480.JPG 52.199245355 21.279457353 319.930908203 0.88 7.44 73.2 1 1 1 8:12:14.383
DSC01481.JPG 52.199313828 21.280162405 321.380615234 -4.12 6.33 72.02 1 1 1 8:12:16.783
DSC01482.JPG 52.199564552 21.279594562 323.257415771 -44.79 2.65 47.3 1 1 1 8:12:25.564
DSC01483.JPG 52.199658845 21.278904610 321.826110840 14.55 5.09 274.58 1 1 1 8:12:29.963
DSC01484.JPG 52.199645112 21.278194516 322.446594238 -8.39 6.25 291.26 1 1 1 8:12:34.183
DSC01485.JPG 52.199587991 21.277529522 322.437713623 -1.6 4.36 270.93 1 1 1 8:12:37.983
DSC01486.JPG 52.199559172 21.276846199 324.268310547 2.47 7.09 278.06 1 1 1 8:12:42.363
DSC01487.JPG 52.199517526 21.276149756 323.602996826 1.36 2.83 274.55 1 1 1 8:12:46.763
DSC01488.JPG 52.199465707 21.275459098 322.743713379 -4.17 3.82 268.19 1 1 1 8:12:51.563
DSC01489.JPG 52.199452918 21.274757287 322.388793945 0.67 3.49 271.01 1 1 1 8:12:56.164
DSC01490.JPG 52.199404065 21.274041949 322.111694336 -3.26 3.74 270.14 1 1 1 8:13:0.183
DSC01491.JPG 52.199376724 21.273359237 324.898712158 1.52 4.96 265.44 1 1 1 8:13:3.983
DSC01492.JPG 52.199331065 21.272650687 320.800109863 -2.78 3.35 269.09 1 1 1 8:13:7.984
DSC01493.JPG 52.199287633 21.271980228 319.160186768 0.41 4.88 270.45 1 1 1 8:13:11.563
DSC01494.JPG 52.199254542 21.271291651 320.566192627 4.29 4.28 272.48 1 1 1 8:13:15.364
DSC01495.JPG 52.199206148 21.270591854 321.502990723 2.68 5.77 271.29 1 1 1 8:13:19.364
DSC01496.JPG 52.199178854 21.269885239 323.234008789 2.57 4.32 274.52 1 1 1 8:13:23.384
DSC01497.JPG 52.199138670 21.269189294 323.349609375 -3.35 5.03 275.57 1 1 1 8:13:27.584
DSC01498.JPG 52.199106995 21.268503804 322.627716064 -1.13 5.74 276.88 1 1 1 8:13:31.583
DSC01499.JPG 52.199081885 21.267815826 324.199615479 2.26 4.96 281.47 1 1 1 8:13:35.783
DSC01500.JPG 52.199036054 21.267126238 325.776397705 -4.36 1.55 274.2 1 1 1 8:13:39.783
DSC01501.JPG 52.199004310 21.266455140 326.331695557 -0.65 -0.09 286.42 1 1 1 8:13:43.764
DSC01502.JPG 52.198991153 21.265750634 328.508911133 4.73 -0.16 284.82 1 1 1 8:13:47.963
DSC01503.JPG 52.198931818 21.265070875 326.807098389 -8.2 -1.69 272.37 1 1 1 8:13:51.983
DSC01504.JPG 52.198897193 21.264368028 322.865997314 1.22 -4.52 283.68 1 1 1 8:13:55.783
DSC01505.JPG 52.198858226 21.263686885 323.774902344 -6.5 -4.28 279.3 1 1 1 8:13:59.583
DSC01506.JPG 52.198820991 21.262985637 319.649902344 0.11 -2.62 282.28 1 1 1 8:14:3.584
DSC01507.JPG 52.198769084 21.262290574 318.375091553 -0.26 0.85 280.27 1 1 1 8:14:7.584
DSC01508.JPG 52.198721232 21.261615864 319.695007324 -0.08 3.56 281.45 1 1 1 8:14:11.583
DSC01509.JPG 52.199138987 21.261469844 320.012115479 2.8 2.57 279.95 1 1 1 8:14:18.843
DSC01510.JPG 52.199311879 21.262087963 321.415588379 9.29 6.26 35.88 1 1 1 8:14:21.784
DSC01511.JPG 52.199314655 21.262809068 322.025207520 25.06 3.33 56.29 1 1 1 8:14:24.384
DSC01512.JPG 52.199291736 21.263487302 322.696411133 -0.49 3.96 78.24 1 1 1 8:14:26.784
DSC01513.JPG 52.199322814 21.264197825 322.741607666 -6.68 3.13 68.74 1 1 1 8:14:29.384
DSC01514.JPG 52.199368761 21.264904833 323.200103760 -0.33 2.89 62.54 1 1 1 8:14:31.984
DSC01515.JPG 52.199396087 21.265600897 323.483306885 1.74 3.92 66.69 1 1 1 8:14:34.584
DSC01516.JPG 52.199435532 21.266291827 323.138305664 -1.64 2.44 68.55 1 1 1 8:14:37.184
DSC01517.JPG 52.199477616 21.266996809 323.375305176 0 2 61.26 1 1 1 8:14:39.784
DSC01518.JPG 52.199508770 21.267690000 323.726287842 0.51 3.29 64.35 1 1 1 8:14:42.384
DSC01519.JPG 52.199546817 21.268378965 323.415405273 -0.17 2.61 61.77 1 1 1 8:14:44.984
DSC01520.JPG 52.199578252 21.269071299 324.426910400 1 1.29 67.25 1 1 1 8:14:47.584
DSC01521.JPG 52.199646454 21.269789817 324.126098633 -5.26 3.73 62.78 1 1 1 8:14:50.384
DSC01522.JPG 52.199691416 21.270520384 323.182495117 5.73 0.66 56.83 1 1 1 8:14:52.984
DSC01523.JPG 52.199708269 21.271233361 323.806213379 0.7 -0.57 65.61 1 1 1 8:14:55.384
DSC01524.JPG 52.199726201 21.271929852 322.822387695 -6.13 0.08 66.29 1 1 1 8:14:57.784
DSC01525.JPG 52.199771624 21.272600986 320.567108154 -6.7 1.14 68.02 1 1 1 8:15:0.184
DSC01526.JPG 52.199814558 21.273331293 318.445190430 -0.03 4.12 64.47 1 1 1 8:15:2.784
DSC01527.JPG 52.199856586 21.274025414 317.150695801 -1.63 5.12 67.01 1 1 1 8:15:5.184
DSC01528.JPG 52.199897209 21.274732269 315.939697266 3.31 7.56 63.28 1 1 1 8:15:7.584
DSC01529.JPG 52.199944641 21.275455184 316.327087402 1.68 8.12 63.65 1 1 1 8:15:9.984
DSC01530.JPG 52.199974617 21.276125583 318.393798828 4.48 9.21 61.51 1 1 1 8:15:12.184
DSC01531.JPG 52.200007793 21.276858215 319.287597656 -0.79 9.98 64.82 1 1 1 8:15:14.584
DSC01532.JPG 52.200043509 21.277539531 321.138916016 0.77 7.82 66.54 1 1 1 8:15:16.784
DSC01533.JPG 52.200078330 21.278251787 324.861602783 3.82 8.74 74.51 1 1 1 8:15:19.184
DSC01534.JPG 52.200128847 21.278949521 328.694000244 -0.17 4.08 64.38 1 1 1 8:15:21.584
DSC01535.JPG 52.200163672 21.279642864 330.153991699 4.13 0.16 67.63 1 1 1 8:15:23.984
DSC01536.JPG 52.200282504 21.280287971 330.104003906 4.74 -1.92 69.47 1 1 1 8:15:26.584
DSC01537.JPG 52.200404529 21.279621236 328.141204834 -43.84 -3.14 14.82 1 1 1 8:15:33.364
DSC01538.JPG 52.200220334 21.279005279 326.020507813 -1.03 -2.23 249.2 1 1 1 8:15:36.984
DSC01539.JPG 52.200268186 21.278298415 324.969207764 19.83 -0.62 279.22 1 1 1 8:15:41.184
DSC01540.JPG 52.200227199 21.277627809 326.206115723 -6.77 -4.39 268.59 1 1 1 8:15:44.984
DSC01541.JPG 52.200258412 21.276942010 322.603607178 5.15 -1.79 278.46 1 1 1 8:15:49.564
DSC01542.JPG 52.200262227 21.276249995 319.298614502 -2.14 -2.48 279.78 1 1 1 8:15:54.164
DSC01543.JPG 52.200281817 21.275551432 317.594512939 -0.62 1.47 279.4 1 1 1 8:15:58.764
DSC01544.JPG 52.200300120 21.274875755 318.062896729 -3.24 3.6 281.57 1 1 1 8:16:3.164
DSC01545.JPG 52.200314152 21.274192076 319.533813477 0.56 3.71 291.42 1 1 1 8:16:7.564
DSC01546.JPG 52.200286738 21.273482897 317.879089355 -0.65 3.27 280.45 1 1 1 8:16:11.784
DSC01547.JPG 52.200232142 21.272806520 318.807891846 -0.92 6.8 275.89 1 1 1 8:16:15.784
DSC01548.JPG 52.200194402 21.272124779 317.754791260 2.36 6.76 274.5 1 1 1 8:16:19.764
DSC01549.JPG 52.200161704 21.271444428 320.177490234 0.6 7.7 280.55 1 1 1 8:16:23.564
DSC01550.JPG 52.200128879 21.270743509 321.970092773 -0.72 8.06 277.62 1 1 1 8:16:27.364
DSC01551.JPG 52.200098156 21.270053341 323.966796875 -1.47 6.73 280.86 1 1 1 8:16:31.164
DSC01552.JPG 52.200063917 21.269376606 323.501495361 0.11 5.08 278.46 1 1 1 8:16:34.964
DSC01553.JPG 52.200032172 21.268699270 323.697998047 -0.53 5.09 282.55 1 1 1 8:16:38.764
DSC01554.JPG 52.199992517 21.267998455 323.265991211 1.08 4.32 280.76 1 1 1 8:16:42.764
DSC01555.JPG 52.199954568 21.267301416 322.052307129 -0.19 4.66 280.18 1 1 1 8:16:46.764
DSC01556.JPG 52.199901114 21.266618427 322.199401855 -2.34 6.05 279.49 1 1 1 8:16:50.564
DSC01557.JPG 52.199889869 21.265903236 322.423309326 2.32 5.55 282.2 1 1 1 8:16:54.364
DSC01558.JPG 52.199850115 21.265224021 322.634216309 0.01 6.12 282.51 1 1 1 8:16:57.784
DSC01559.JPG 52.199793826 21.264545887 322.706695557 1.97 7.03 272.68 1 1 1 8:17:1.184
DSC01560.JPG 52.199765770 21.263841013 322.709808350 1.68 4.59 275.34 1 1 1 8:17:4.784
DSC01561.JPG 52.199741093 21.263147185 325.978912354 0.16 4.68 276.53 1 1 1 8:17:8.384
DSC01562.JPG 52.199702028 21.262464449 328.311004639 -1.47 2.95 277.72 1 1 1 8:17:11.984
DSC01563.JPG 52.199662505 21.261778844 327.473114014 -3.12 -1 277.91 1 1 1 8:17:15.784
DSC01564.JPG 52.199627192 21.261071918 326.767486572 5.63 -2.04 275.21 1 1 1 8:17:19.584
DSC01565.JPG 52.199859076 21.260505593 323.280609131 1 -1.23 269.12 1 1 1 8:17:24.164
DSC01566.JPG 52.200089307 21.261102061 325.777801514 45.31 -0.38 9.62 1 1 1 8:17:26.984
DSC01567.JPG 52.200022218 21.261772476 326.540802002 34.91 1.3 83.52 1 1 1 8:17:29.384
DSC01568.JPG 52.200017222 21.262453546 325.676788330 -9.41 -1.16 88.85 1 1 1 8:17:31.984
DSC01569.JPG 52.200150346 21.263128791 323.579986572 -10.76 -1.41 57.4 1 1 1 8:17:34.784
DSC01570.JPG 52.200252797 21.263789113 322.760101318 9.12 1.43 52.79 1 1 1 8:17:37.384
DSC01571.JPG 52.200264103 21.264512627 321.055206299 13.34 0.46 66.26 1 1 1 8:17:39.984
DSC01572.JPG 52.200276079 21.265199493 321.793609619 -1.11 3 73.02 1 1 1 8:17:42.584
DSC01573.JPG 52.200315768 21.265889843 321.507995605 -5.02 1.49 60.39 1 1 1 8:17:45.384
DSC01574.JPG 52.200346002 21.266601712 320.670806885 2.75 0 59.91 1 1 1 8:17:48.184
DSC01575.JPG 52.200388632 21.267309166 320.768615723 -2.02 2.43 60.94 1 1 1 8:17:50.984
DSC01576.JPG 52.200433671 21.268032207 319.547393799 2.31 1.88 61.83 1 1 1 8:17:53.784
DSC01577.JPG 52.200483918 21.268746609 320.041412354 -0.12 4.28 63.21 1 1 1 8:17:56.584
DSC01578.JPG 52.200514115 21.269422792 320.295410156 3.66 5.51 63.01 1 1 1 8:17:59.184
DSC01579.JPG 52.200537528 21.270117533 320.376098633 0.77 3.64 66.81 1 1 1 8:18:1.784
DSC01580.JPG 52.200580079 21.270808800 320.745910645 -3.79 4.16 63.41 1 1 1 8:18:4.384
DSC01581.JPG 52.200623213 21.271507789 321.131195068 -0.31 3.8 60.49 1 1 1 8:18:6.984
DSC01582.JPG 52.200652418 21.272231877 319.971405029 0.64 5.04 61.49 1 1 1 8:18:9.585
DSC01583.JPG 52.200699185 21.272902027 322.562713623 -1.72 3.64 61.18 1 1 1 8:18:11.984
DSC01584.JPG 52.200734661 21.273621124 324.541992188 3.1 4.85 61.12 1 1 1 8:18:14.584
DSC01585.JPG 52.200783814 21.274318475 322.153198242 -2.25 3.24 71.02 1 1 1 8:18:17.184
DSC01586.JPG 52.200950464 21.273627875 322.441406250 -42.41 -0.12 40.18 1 1 1 8:18:24.764
DSC01587.JPG 52.201005994 21.272964704 326.022796631 14.91 4.55 276.87 1 1 1 8:18:28.364
DSC01588.JPG 52.201094728 21.272287048 326.652008057 6.41 2.04 294.94 1 1 1 8:18:32.364
DSC01589.JPG 52.201103623 21.271593309 321.894195557 4.48 0.15 289.74 1 1 1 8:18:36.124
DSC01590.JPG 52.201040855 21.270924706 318.962707520 -1.4 4.04 271.45 1 1 1 8:18:39.964
DSC01591.JPG 52.200995484 21.270244469 320.225402832 2.01 1.82 274.39 1 1 1 8:18:43.764
DSC01592.JPG 52.200968377 21.269544014 323.142089844 0.31 3.33 276.56 1 1 1 8:18:47.724
DSC01593.JPG 52.200914369 21.268845561 324.290191650 -1.92 2.41 280.12 1 1 1 8:18:51.564
DSC01594.JPG 52.200891710 21.268161198 324.671203613 1.19 2.9 273.5 1 1 1 8:18:55.324
DSC01595.JPG 52.200863097 21.267483566 324.332000732 -1.51 0.57 281.18 1 1 1 8:18:58.924
DSC01596.JPG 52.200827495 21.266807923 325.109710693 -2.34 0.69 270.31 1 1 1 8:19:2.324
DSC01597.JPG 52.200783434 21.266109677 328.973907471 -0.62 0.68 268.43 1 1 1 8:19:5.924
DSC01598.JPG 52.200740430 21.265433733 325.177093506 0.95 -0.84 267.08 1 1 1 8:19:9.784
DSC01599.JPG 52.200703399 21.264760207 321.304687500 -2.16 -2.07 271.41 1 1 1 8:19:13.784
DSC01600.JPG 52.200666912 21.264073197 319.504486084 2.75 1.1 270.11 1 1 1 8:19:17.584
DSC01601.JPG 52.201100148 21.263971424 319.338104248 20.38 4.45 270.72 1 1 1 8:19:22.524
DSC01602.JPG 52.201102478 21.264648184 322.884887695 43.91 4.03 53.69 1 1 1 8:19:24.864
DSC01603.JPG 52.201064939 21.265339108 325.414886475 -8.89 8.87 85.91 1 1 1 8:19:27.464
DSC01604.JPG 52.201165116 21.266035585 327.023895264 -13.81 -0.43 67.51 1 1 1 8:19:30.384
DSC01605.JPG 52.201301097 21.266716744 329.215087891 -1.55 -3.13 48.97 1 1 1 8:19:33.184
DSC01606.JPG 52.201355572 21.267428926 329.588409424 11.38 -2.83 56.07 1 1 1 8:19:35.784
DSC01607.JPG 52.201347331 21.268114814 325.906707764 6.57 -3.18 80.39 1 1 1 8:19:38.184
DSC01608.JPG 52.201367937 21.268828971 321.869995117 -1.41 -4.24 75.14 1 1 1 8:19:40.584
DSC01609.JPG 52.201415384 21.269526373 320.162292480 -2.11 -0.86 66.36 1 1 1 8:19:42.984
DSC01610.JPG 52.201456180 21.270217335 319.516387939 -0.46 0 62.72 1 1 1 8:19:45.384
DSC01611.JPG 52.201487248 21.270908028 317.679199219 1.2 2.1 66.51 1 1 1 8:19:47.784
DSC01612.JPG 52.201533818 21.271594751 315.754394531 -0.03 4 63.52 1 1 1 8:19:50.184
DSC01613.JPG 52.201573689 21.272263983 317.454498291 3.06 4.41 65.74 1 1 1 8:19:52.584
DSC01614.JPG 52.201747119 21.271609859 319.836303711 -28.07 6.43 63.22 1 1 1 8:20:1.724
DSC01615.JPG 52.201814934 21.270911765 319.218505859 12.88 5.33 278.86 1 1 1 8:20:5.724
DSC01616.JPG 52.201887790 21.270228283 320.014190674 -2.27 6.94 289.04 1 1 1 8:20:9.724
DSC01617.JPG 52.201888891 21.269535260 320.630615234 -2.36 6.33 288.02 1 1 1 8:20:13.524
DSC01618.JPG 52.201835676 21.268847584 322.014312744 0.08 5.79 273.14 1 1 1 8:20:17.324
DSC01619.JPG 52.201794949 21.268142462 320.987609863 1.4 5.75 277.66 1 1 1 8:20:21.324
DSC01620.JPG 52.201763658 21.267445041 325.162200928 -2.57 4.84 277.3 1 1 1 8:20:25.124
DSC01621.JPG 52.202145555 21.267140673 329.644287109 -2.65 3.02 271.78 1 1 1 8:20:30.524
DSC01622.JPG 52.202273091 21.267849812 325.234405518 39.2 2.71 40.05 1 1 1 8:20:33.384
DSC01623.JPG 52.202363403 21.268540047 321.596313477 -3.49 1.82 64.05 1 1 1 8:20:35.984
DSC01624.JPG 52.202352736 21.269248486 320.309204102 18.87 3.74 67.13 1 1 1 8:20:38.384
DSC01625.JPG 52.202334861 21.269951369 320.676696777 -4.63 5.65 80.96 1 1 1 8:20:40.784
DSC01626.JPG 52.202357472 21.270634336 320.330200195 -4.91 7.08 77.02 1 1 1 8:20:43.184
